Player1_name,Player2_name,surface,first_serve_pct,aces,double_faults,first_serve_in,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_faced
Filip Dewulf,Tomas Carbonell,Clay,0.13238289205702647,0.035398230088495575,0.0,0.14681440443213298,0.11986301369863013,0.08536585365853659,0.041666666666666664,0.08823529411764706
Andrei Cherkasov,Felix Mantilla,Clay,0.12627291242362526,0.035398230088495575,0.07692307692307693,0.11357340720221606,0.08904109589041095,0.15853658536585366,0.20833333333333334,0.23529411764705882
David Ferrer,Juan Ignacio Chela,Hard,0.1710794297352342,0.008849557522123894,0.15384615384615385,0.12742382271468145,0.10273972602739725,0.25609756097560976,0.125,0.17647058823529413
Tuomas Ketola,Kristian Pless,Hard,0.12627291242362526,0.04424778761061947,0.0,0.11911357340720222,0.10273972602739725,0.18292682926829268,0.041666666666666664,0.058823529411764705
Carlos Berlocq,Blaz Kavcic,Clay,0.13034623217922606,0.017699115044247787,0.07692307692307693,0.10526315789473684,0.09246575342465753,0.23170731707317074,0.08333333333333333,0.08823529411764706
Lukas Rosol,Flavio Cipolla,Hard,0.1629327902240326,0.04424778761061947,0.038461538461538464,0.12188365650969529,0.11301369863013698,0.2073170731707317,0.25,0.29411764705882354
Tomas Berdych,Dmitry Tursunov,Hard,0.11812627291242363,0.07079646017699115,0.07692307692307693,0.09418282548476455,0.10273972602739725,0.17073170731707318,0.0,0.0
David Engel,Sergi Bruguera,Hard,0.1955193482688391,0.04424778761061947,0.0,0.15789473684210525,0.13013698630136986,0.1951219512195122,0.125,0.2647058823529412
Dimitar Kuzmanov,Jesse Flores,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Richard Gasquet,Potito Starace,Clay,0.1934826883910387,0.07079646017699115,0.07692307692307693,0.16897506925207756,0.1404109589041096,0.25609756097560976,0.25,0.20588235294117646
Mark Philippoussis,David Prinosil,Carpet,0.19144602851323828,0.13274336283185842,0.07692307692307693,0.11357340720221606,0.1267123287671233,0.34146341463414637,0.125,0.11764705882352941
George Bastl,Thomas Johansson,Hard,0.12627291242362526,0.07964601769911504,0.15384615384615385,0.07202216066481995,0.07191780821917808,0.24390243902439024,0.125,0.11764705882352941
Victor Hanescu,Martin Verkerk,Clay,0.12219959266802444,0.02654867256637168,0.038461538461538464,0.11634349030470914,0.11986301369863013,0.12195121951219512,0.08333333333333333,0.058823529411764705
Brad Gilbert,Petr Korda,Hard,0.13441955193482688,0.017699115044247787,0.07692307692307693,0.11634349030470914,0.11986301369863013,0.1951219512195122,0.20833333333333334,0.14705882352941177
Christo Van Rensburg,Brett Steven,Carpet,0.1364562118126273,0.017699115044247787,0.07692307692307693,0.11911357340720222,0.09931506849315068,0.18292682926829268,0.20833333333333334,0.17647058823529413
Jared Palmer,Fabrice Santoro,Hard,0.15274949083503056,0.008849557522123894,0.19230769230769232,0.13019390581717452,0.10616438356164383,0.13414634146341464,0.3333333333333333,0.3235294117647059
Harshana Godamanna,Giovani Samaha,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Andrey Kuznetsov,Rogerio Dutra Silva,Hard,0.09775967413441955,0.061946902654867256,0.038461538461538464,0.0664819944598338,0.07191780821917808,0.18292682926829268,0.16666666666666666,0.11764705882352941
Nicolas Lapentti,Frederic Niemeyer,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Guillermo Garcia Lopez,Luis Horna,Clay,0.164969450101833,0.02654867256637168,0.11538461538461539,0.15512465373961218,0.13013698630136986,0.18292682926829268,0.125,0.14705882352941177
Robin Soderling,David Ferrer,Grass,0.32382892057026474,0.168141592920354,0.4230769230769231,0.27977839335180055,0.2705479452054795,0.2926829268292683,0.2916666666666667,0.3235294117647059
Marcelo Rios,Dominik Hrbaty,Carpet,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Ivo Heuberger,Roger Federer,Grass,0.07128309572301425,0.008849557522123894,0.0,0.055401662049861494,0.04452054794520548,0.13414634146341464,0.041666666666666664,0.029411764705882353
Diego Perez,Gabriel Silberstein,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Potito Starace,Alex Calatrava,Clay,0.13441955193482688,0.017699115044247787,0.038461538461538464,0.14681440443213298,0.13013698630136986,0.04878048780487805,0.125,0.17647058823529413
Magnus Gustafsson,Guy Forget,Grass,0.17515274949083504,0.08849557522123894,0.3076923076923077,0.12465373961218837,0.14726027397260275,0.25609756097560976,0.0,0.0
Andy Murray,Tomas Berdych,Hard,0.15682281059063136,0.061946902654867256,0.11538461538461539,0.13850415512465375,0.14726027397260275,0.15853658536585366,0.08333333333333333,0.08823529411764706
Marcus Sarstrand,Patrik Fredriksson,Clay,0.12219959266802444,0.0,0.15384615384615385,0.10526315789473684,0.0821917808219178,0.12195121951219512,0.25,0.2647058823529412
Hee Seok Chung,Paradorn Srichaphan,Carpet,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Brian Vahaly,Gustavo Kuerten,Hard,0.1425661914460285,0.09734513274336283,0.038461538461538464,0.11357340720221606,0.11301369863013698,0.18292682926829268,0.16666666666666666,0.14705882352941177
Albert Montanes,Rainer Schuettler,Hard,0.0855397148676171,0.02654867256637168,0.15384615384615385,0.060941828254847646,0.06164383561643835,0.18292682926829268,0.041666666666666664,0.029411764705882353
Brian Baker,Gael Monfils,Clay,0.1425661914460285,0.035398230088495575,0.07692307692307693,0.1329639889196676,0.1232876712328767,0.14634146341463414,0.125,0.14705882352941177
Lars Koslowski,Javier Frana,Hard,0.21384928716904278,0.07079646017699115,0.11538461538461539,0.17174515235457063,0.1541095890410959,0.2926829268292683,0.16666666666666666,0.20588235294117646
Jonathan Stark,Paul Haarhuis,Grass,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
David Goffin,Tomas Berdych,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Mischa Zverev,Tommy Robredo,Hard,0.17311608961303462,0.02654867256637168,0.23076923076923078,0.1523545706371191,0.1404109589041096,0.17073170731707318,0.20833333333333334,0.17647058823529413
Rafael Nadal,Kevin Anderson,Hard,0.17922606924643583,0.02654867256637168,0.11538461538461539,0.1634349030470914,0.15753424657534246,0.23170731707317074,0.25,0.17647058823529413
Boris Becker,Jonas Bjorkman,Hard,0.12016293279022404,0.008849557522123894,0.038461538461538464,0.09695290858725762,0.08904109589041095,0.1951219512195122,0.125,0.11764705882352941
Yoshihito Nishioka,Denis Kudla,Hard,0.15885947046843177,0.017699115044247787,0.038461538461538464,0.13850415512465375,0.10273972602739725,0.18292682926829268,0.20833333333333334,0.2647058823529412
Daniil Medvedev,Evgeny Donskoy,Hard,0.16089613034623218,0.1504424778761062,0.11538461538461539,0.15512465373961218,0.17123287671232876,0.14634146341463414,0.0,0.0
Juan Pablo Guzman,Juan Monaco,Clay,0.15885947046843177,0.035398230088495575,0.19230769230769232,0.12742382271468145,0.11301369863013698,0.18292682926829268,0.16666666666666666,0.17647058823529413
Karim Alayli,Hee Seok Chung,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Nicolas Escude,Juan Ignacio Chela,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Patrick McEnroe,Michael Tebbutt,Hard,0.17515274949083504,0.168141592920354,0.3076923076923077,0.11080332409972299,0.11301369863013698,0.23170731707317074,0.16666666666666666,0.23529411764705882
Richard Gasquet,Neville Godwin,Grass,0.19144602851323828,0.02654867256637168,0.19230769230769232,0.17174515235457063,0.16095890410958905,0.2073170731707317,0.041666666666666664,0.11764705882352941
Santiago Giraldo,Potito Starace,Clay,0.1710794297352342,0.02654867256637168,0.038461538461538464,0.1440443213296399,0.136986301369863,0.23170731707317074,0.08333333333333333,0.08823529411764706
Steve Darcis,Xavier Malisse,Hard,0.10386965376782077,0.07079646017699115,0.15384615384615385,0.07479224376731301,0.0821917808219178,0.14634146341463414,0.125,0.08823529411764706
Mischa Zverev,Flavio Cipolla,Clay,0.15478615071283094,0.04424778761061947,0.15384615384615385,0.14681440443213298,0.1267123287671233,0.14634146341463414,0.25,0.2647058823529412
Roger Federer,Milos Raonic,Hard,0.12830957230142567,0.04424778761061947,0.0,0.11634349030470914,0.11301369863013698,0.17073170731707318,0.041666666666666664,0.029411764705882353
Yevgeny Kafelnikov,Lleyton Hewitt,Carpet,0.20773930753564154,0.04424778761061947,0.07692307692307693,0.1523545706371191,0.13356164383561644,0.3048780487804878,0.2916666666666667,0.2647058823529412
Tim Smyczek,Luke Saville,Hard,0.1975560081466395,0.05309734513274336,0.11538461538461539,0.16897506925207756,0.1506849315068493,0.2804878048780488,0.16666666666666666,0.20588235294117646
Tim Mayotte,Patrik Kuhnen,Carpet,0.15885947046843177,0.035398230088495575,0.15384615384615385,0.14127423822714683,0.136986301369863,0.17073170731707318,0.041666666666666664,0.11764705882352941
Fernando Gonzalez,Yen Hsun Lu,Hard,0.11405295315682282,0.08849557522123894,0.11538461538461539,0.08587257617728532,0.09246575342465753,0.17073170731707318,0.16666666666666666,0.14705882352941177
Bertrand Lacombe,Manuel Tejada,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Daniel Vacek,Jerome Golmard,Hard,0.09979633401221996,0.08849557522123894,0.0,0.08310249307479224,0.08561643835616438,0.10975609756097561,0.0,0.029411764705882353
Fernando Verdasco,Richard Gasquet,Hard,0.14867617107942974,0.035398230088495575,0.11538461538461539,0.11911357340720222,0.11643835616438356,0.18292682926829268,0.20833333333333334,0.17647058823529413
Gael Monfils,Pablo Carreno Busta,Hard,0.09164969450101833,0.07079646017699115,0.038461538461538464,0.10526315789473684,0.1095890410958904,0.04878048780487805,0.0,0.0
Paul Capdeville,Julien Benneteau,Hard,0.31160896130346233,0.12389380530973451,0.3076923076923077,0.2548476454293629,0.1952054794520548,0.3170731707317073,0.25,0.47058823529411764
Igor Kunitsyn,Alex Bogomolov Jr,Grass,0.14052953156822812,0.061946902654867256,0.0,0.10526315789473684,0.09246575342465753,0.2682926829268293,0.20833333333333334,0.17647058823529413
Franco Squillari,Richard Gasquet,Clay,0.219959266802444,0.008849557522123894,0.23076923076923078,0.19390581717451524,0.14383561643835616,0.1951219512195122,0.2916666666666667,0.4411764705882353
Hicham Arazi,Albert Costa,Hard,0.109979633401222,0.008849557522123894,0.038461538461538464,0.0997229916897507,0.07876712328767123,0.14634146341463414,0.0,0.058823529411764705
Fernando Meligeni,Gaston Gaudio,Clay,0.12219959266802444,0.0,0.11538461538461539,0.12188365650969529,0.10616438356164383,0.0975609756097561,0.08333333333333333,0.08823529411764706
Ville Liukko,Orlin Stanoytchev,Clay,0.10590631364562118,0.02654867256637168,0.15384615384615385,0.07756232686980609,0.07534246575342465,0.13414634146341464,0.25,0.20588235294117646
Felix Mantilla,Sebastien Grosjean,Hard,0.28105906313645623,0.08849557522123894,0.11538461538461539,0.16620498614958448,0.14726027397260275,0.45121951219512196,0.4583333333333333,0.5588235294117647
Felix Auger Aliassime,Lorenzo Musetti,Clay,0.1670061099796334,0.04424778761061947,0.15384615384615385,0.15512465373961218,0.14383561643835616,0.14634146341463414,0.25,0.23529411764705882
Patrick Rafter,Mauricio Hadad,Hard,0.20162932790224034,0.008849557522123894,0.15384615384615385,0.20498614958448755,0.17123287671232876,0.13414634146341464,0.08333333333333333,0.11764705882352941
Sebastien Lareau,Jimmy Connors,Grass,0.17718940936863545,0.04424778761061947,0.23076923076923078,0.13573407202216067,0.11643835616438356,0.23170731707317074,0.25,0.23529411764705882
Abou Berthe,Emmanuel Udozorh,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Markus Hantschk,Flavio Saretta,Hard,0.109979633401222,0.04424778761061947,0.11538461538461539,0.07479224376731301,0.0684931506849315,0.18292682926829268,0.041666666666666664,0.058823529411764705
Jo-Wilfried Tsonga,Andrey Golubev,Hard,0.12627291242362526,0.061946902654867256,0.11538461538461539,0.10249307479224377,0.08904109589041095,0.21951219512195122,0.041666666666666664,0.058823529411764705
Michael Chang,Yevgeny Kafelnikov,Clay,0.2545824847250509,0.07079646017699115,0.19230769230769232,0.19667590027700832,0.1815068493150685,0.35365853658536583,0.20833333333333334,0.2647058823529412
Hicham Arazi,Albert Costa,Hard,0.16089613034623218,0.10619469026548672,0.038461538461538464,0.12465373961218837,0.1232876712328767,0.25609756097560976,0.041666666666666664,0.058823529411764705
Juan Martin del Potro,Fabrice Santoro,Grass,0.08961303462321792,0.035398230088495575,0.0,0.08033240997229917,0.08904109589041095,0.0975609756097561,0.125,0.08823529411764706
Jacco Eltingh,Christian Bergstrom,Carpet,0.12016293279022404,0.04424778761061947,0.038461538461538464,0.09141274238227147,0.07534246575342465,0.23170731707317074,0.16666666666666666,0.14705882352941177
Milos Raonic,Go Soeda,Hard,0.11812627291242363,0.21238938053097345,0.07692307692307693,0.11080332409972299,0.13013698630136986,0.13414634146341464,0.0,0.0
Alex Obrien,Jim Courier,Hard,0.31568228105906315,0.12389380530973451,0.3076923076923077,0.22437673130193905,0.2191780821917808,0.36585365853658536,0.25,0.3235294117647059
Thomas Enqvist,Anders Jarryd,Grass,0.31568228105906315,0.05309734513274336,0.46153846153846156,0.2299168975069252,0.2191780821917808,0.24390243902439024,0.5,0.47058823529411764
Raven Klaasen,Ilija Bozoljac,Grass,0.16089613034623218,0.07964601769911504,0.038461538461538464,0.13573407202216067,0.13356164383561644,0.25609756097560976,0.08333333333333333,0.058823529411764705
Jonathan Stark,Brad Gilbert,Hard,0.1955193482688391,0.04424778761061947,0.038461538461538464,0.16897506925207756,0.1678082191780822,0.18292682926829268,0.25,0.17647058823529413
Milos Raonic,Viktor Troicki,Clay,0.11405295315682282,0.04424778761061947,0.07692307692307693,0.11357340720221606,0.10273972602739725,0.0975609756097561,0.041666666666666664,0.029411764705882353
Neville Godwin,Richard Krajicek,Hard,0.1690427698574338,0.12389380530973451,0.11538461538461539,0.13850415512465375,0.136986301369863,0.17073170731707318,0.375,0.2647058823529412
Victor Hanescu,Stephane Robert,Hard,0.17515274949083504,0.07079646017699115,0.07692307692307693,0.16620498614958448,0.1541095890410959,0.14634146341463414,0.20833333333333334,0.23529411764705882
Marcos Baghdatis,Andreas Seppi,Grass,0.23217922606924643,0.12389380530973451,0.11538461538461539,0.15789473684210525,0.15753424657534246,0.3780487804878049,0.2916666666666667,0.29411764705882354
Andreas Seppi,Fernando Verdasco,Clay,0.2892057026476578,0.07079646017699115,0.15384615384615385,0.2548476454293629,0.22602739726027396,0.3170731707317073,0.25,0.3235294117647059
Dominic Thiem,Milos Raonic,Hard,0.24236252545824846,0.035398230088495575,0.07692307692307693,0.23268698060941828,0.2191780821917808,0.1951219512195122,0.375,0.29411764705882354
Ivan Ljubicic,Paul Henri Mathieu,Hard,0.12830957230142567,0.017699115044247787,0.038461538461538464,0.0886426592797784,0.07876712328767123,0.2804878048780488,0.041666666666666664,0.058823529411764705
Dominic Thiem,Cameron Norrie,Hard,0.18533604887983707,0.07079646017699115,0.11538461538461539,0.12188365650969529,0.1267123287671233,0.34146341463414637,0.041666666666666664,0.08823529411764706
Andy Murray,Alexander Bublik,Grass,0.15071283095723015,0.02654867256637168,0.07692307692307693,0.11911357340720222,0.11301369863013698,0.2804878048780488,0.25,0.17647058823529413
Roger Federer,Marinko Matosevic,Hard,0.17718940936863545,0.08849557522123894,0.038461538461538464,0.16620498614958448,0.1815068493150685,0.18292682926829268,0.08333333333333333,0.08823529411764706
Fabrice Santoro,Ivo Karlovic,Hard,0.14867617107942974,0.017699115044247787,0.07692307692307693,0.15789473684210525,0.14383561643835616,0.10975609756097561,0.0,0.0
Orlin Stanoytchev,Jamie Delgado,Hard,0.19959266802443992,0.061946902654867256,0.0,0.16620498614958448,0.14383561643835616,0.23170731707317074,0.3333333333333333,0.29411764705882354
Giorgio Galimberti,Juan Ignacio Chela,Clay,0.21181262729124237,0.061946902654867256,0.19230769230769232,0.16897506925207756,0.1506849315068493,0.2926829268292683,0.20833333333333334,0.2647058823529412
Andy Murray,Lukas Rosol,Hard,0.1629327902240326,0.035398230088495575,0.038461538461538464,0.13573407202216067,0.11986301369863013,0.23170731707317074,0.125,0.17647058823529413
Michael Chang,Jim Courier,Clay,0.1670061099796334,0.035398230088495575,0.038461538461538464,0.1440443213296399,0.13013698630136986,0.21951219512195122,0.125,0.08823529411764706
Gianluca Pozzi,Renzo Furlan,Hard,0.10590631364562118,0.035398230088495575,0.0,0.07202216066481995,0.0684931506849315,0.2073170731707317,0.08333333333333333,0.11764705882352941
Andre Agassi,Daniel Nestor,Hard,0.11405295315682282,0.05309734513274336,0.34615384615384615,0.0886426592797784,0.07191780821917808,0.0975609756097561,0.4583333333333333,0.4117647058823529
Kenneth Carlsen,Nicolas Massu,Hard,0.08961303462321792,0.017699115044247787,0.11538461538461539,0.08587257617728532,0.0958904109589041,0.07317073170731707,0.041666666666666664,0.058823529411764705
Jan Frode Andersen,Karim Alami,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Rafael Nadal,Jose Acasuso,Clay,0.1446028513238289,0.04424778761061947,0.038461538461538464,0.15512465373961218,0.136986301369863,0.12195121951219512,0.25,0.20588235294117646
Frederic Fontang,Jaime Yzaga,Clay,0.1425661914460285,0.0,0.07692307692307693,0.11911357340720222,0.10273972602739725,0.17073170731707318,0.0,0.08823529411764706
Bjorn Phau,Alexander Popp,Clay,0.12016293279022404,0.0,0.23076923076923078,0.12188365650969529,0.10616438356164383,0.07317073170731707,0.125,0.14705882352941177
Amer Delic,Lukas Dlouhy,Grass,0.2668024439918534,0.17699115044247787,0.07692307692307693,0.2299168975069252,0.2226027397260274,0.3048780487804878,0.3333333333333333,0.29411764705882354
Benoit Paire,Pablo Carreno Busta,Hard,0.23625254582484725,0.07964601769911504,0.5769230769230769,0.16620498614958448,0.1506849315068493,0.23170731707317074,0.3333333333333333,0.38235294117647056
Richard Gasquet,Gaston Gaudio,Carpet,0.164969450101833,0.008849557522123894,0.15384615384615385,0.15512465373961218,0.1541095890410959,0.18292682926829268,0.08333333333333333,0.14705882352941177
Daniel Nestor,Wayne Ferreira,Hard,0.17922606924643583,0.11504424778761062,0.2692307692307692,0.11911357340720222,0.11986301369863013,0.3048780487804878,0.16666666666666666,0.14705882352941177
Gaston Gaudio,Kenneth Carlsen,Hard,0.15885947046843177,0.035398230088495575,0.038461538461538464,0.16066481994459833,0.1404109589041096,0.1951219512195122,0.08333333333333333,0.08823529411764706
Hendrik Jan Davids,Neville Godwin,Grass,0.26272912423625255,0.035398230088495575,0.2692307692307692,0.2299168975069252,0.2226027397260274,0.23170731707317074,0.3333333333333333,0.2647058823529412
Marc Kevin Goellner,Andre Agassi,Clay,0.11812627291242363,0.0,0.0,0.09695290858725762,0.08904109589041095,0.1951219512195122,0.0,0.029411764705882353
Jimmy Wang,Kevin Kim,Hard,0.09164969450101833,0.02654867256637168,0.038461538461538464,0.06925207756232687,0.05821917808219178,0.10975609756097561,0.08333333333333333,0.11764705882352941
Gael Monfils,Yuichi Sugita,Hard,0.0835030549898167,0.05309734513274336,0.038461538461538464,0.08310249307479224,0.08561643835616438,0.08536585365853659,0.0,0.0
Fabio Fognini,Guido Pella,Clay,0.3136456211812627,0.07079646017699115,0.3076923076923077,0.25761772853185594,0.2328767123287671,0.3780487804878049,0.5416666666666666,0.5
Marat Safin,Sjeng Schalken,Hard,0.20162932790224034,0.09734513274336283,0.07692307692307693,0.16066481994459833,0.1506849315068493,0.3048780487804878,0.16666666666666666,0.14705882352941177
Nicolas Kiefer,Arnaud Clement,Clay,0.3075356415478615,0.20353982300884957,0.2692307692307692,0.22160664819944598,0.18835616438356165,0.4024390243902439,0.4166666666666667,0.5
Joern Renzenbrink,Mikael Tillstrom,Hard,0.1710794297352342,0.008849557522123894,0.0,0.13850415512465375,0.11643835616438356,0.25609756097560976,0.20833333333333334,0.20588235294117646
Rafael Nadal,Juan Monaco,Clay,0.13238289205702647,0.017699115044247787,0.0,0.12465373961218837,0.10616438356164383,0.18292682926829268,0.08333333333333333,0.058823529411764705
Wally Masur,Alexander Volkov,Hard,0.18533604887983707,0.07079646017699115,0.15384615384615385,0.14127423822714683,0.14383561643835616,0.2682926829268293,0.0,0.029411764705882353
Jo-Wilfried Tsonga,Dominic Thiem,Hard,0.10590631364562118,0.10619469026548672,0.15384615384615385,0.07202216066481995,0.07876712328767123,0.1951219512195122,0.0,0.0
Thomaz Bellucci,Michael Llodra,Clay,0.13034623217922606,0.061946902654867256,0.038461538461538464,0.11080332409972299,0.1267123287671233,0.1951219512195122,0.0,0.0
Malivai Washington,Ivan Lendl,Grass,0.27494908350305497,0.08849557522123894,0.3076923076923077,0.2548476454293629,0.22945205479452055,0.24390243902439024,0.16666666666666666,0.29411764705882354
Olivier Rochus,Rainer Schuettler,Hard,0.12423625254582485,0.035398230088495575,0.038461538461538464,0.10249307479224377,0.09931506849315068,0.14634146341463414,0.125,0.11764705882352941
Ivan Ljubicic,Marat Safin,Carpet,0.21181262729124237,0.11504424778761062,0.11538461538461539,0.14681440443213298,0.13013698630136986,0.4146341463414634,0.16666666666666666,0.14705882352941177
Marcelo Filippini,Andrea Gaudenzi,Clay,0.17922606924643583,0.02654867256637168,0.11538461538461539,0.14958448753462603,0.14383561643835616,0.21951219512195122,0.041666666666666664,0.08823529411764706
Nikolay Davydenko,Taylor Dent,Hard,0.1894093686354379,0.04424778761061947,0.038461538461538464,0.20498614958448755,0.16095890410958905,0.13414634146341464,0.5,0.38235294117647056
Jiri Novak,Gianluca Pozzi,Hard,0.23014256619144602,0.02654867256637168,0.038461538461538464,0.16620498614958448,0.1404109589041096,0.3780487804878049,0.16666666666666666,0.23529411764705882
Ivo Karlovic,Denis Kudla,Grass,0.12219959266802444,0.1415929203539823,0.2692307692307692,0.07479224376731301,0.07534246575342465,0.21951219512195122,0.041666666666666664,0.058823529411764705
Juan Monaco,Florian Mayer,Clay,0.109979633401222,0.017699115044247787,0.0,0.10526315789473684,0.08904109589041095,0.13414634146341464,0.0,0.029411764705882353
Ivan Ljubicic,Fernando Vicente,Hard,0.1384928716904277,0.168141592920354,0.0,0.11080332409972299,0.11643835616438356,0.23170731707317074,0.0,0.029411764705882353
Dominik Koepfer,Daniil Ostapenkov,Hard,0.0835030549898167,0.02654867256637168,0.038461538461538464,0.06371191135734072,0.06164383561643835,0.14634146341463414,0.08333333333333333,0.058823529411764705
Marat Safin,Hicham Arazi,Hard,0.18737270875763748,0.02654867256637168,0.11538461538461539,0.13850415512465375,0.10273972602739725,0.2804878048780488,0.3333333333333333,0.4117647058823529
Robin Haase,Adrian Ungur,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Fernando Meligeni,Alberto Berasategui,Clay,0.1364562118126273,0.0,0.038461538461538464,0.15789473684210525,0.1267123287671233,0.06097560975609756,0.20833333333333334,0.20588235294117646
Alexander Volkov,Jason Stoltenberg,Carpet,0.24032586558044808,0.061946902654867256,0.23076923076923078,0.16897506925207756,0.15753424657534246,0.25609756097560976,0.20833333333333334,0.2647058823529412
Lleyton Hewitt,Tommy Haas,Hard,0.19144602851323828,0.11504424778761062,0.07692307692307693,0.17174515235457063,0.14726027397260275,0.2073170731707317,0.20833333333333334,0.23529411764705882
Malek Jaziri,Radu Albot,Hard,0.13034623217922606,0.02654867256637168,0.038461538461538464,0.07756232686980609,0.0684931506849315,0.24390243902439024,0.16666666666666666,0.14705882352941177
Karel Novacek,Todd Martin,Carpet,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Andrey Rublev,Taylor Fritz,Hard,0.10590631364562118,0.10619469026548672,0.11538461538461539,0.08310249307479224,0.0821917808219178,0.17073170731707318,0.25,0.17647058823529413
Martin Damm Sr,Bernd Karbacher,Clay,0.12016293279022404,0.061946902654867256,0.07692307692307693,0.11080332409972299,0.11301369863013698,0.10975609756097561,0.20833333333333334,0.17647058823529413
Grigor Dimitrov,Mohamed Safwat,Clay,0.17515274949083504,0.05309734513274336,0.19230769230769232,0.1440443213296399,0.15753424657534246,0.24390243902439024,0.08333333333333333,0.08823529411764706
Paradorn Srichaphan,Kenneth Carlsen,Hard,0.15885947046843177,0.09734513274336283,0.038461538461538464,0.12742382271468145,0.1404109589041096,0.24390243902439024,0.125,0.08823529411764706
Andrew Ilie,Andre Agassi,Hard,0.20773930753564154,0.04424778761061947,0.07692307692307693,0.21329639889196675,0.1952054794520548,0.15853658536585366,0.16666666666666666,0.17647058823529413
Noam Okun,Marat Safin,Hard,0.109979633401222,0.035398230088495575,0.07692307692307693,0.07479224376731301,0.07534246575342465,0.21951219512195122,0.08333333333333333,0.058823529411764705
Roger Federer,Ivan Ljubicic,Hard,0.10386965376782077,0.05309734513274336,0.0,0.10526315789473684,0.10273972602739725,0.0975609756097561,0.08333333333333333,0.08823529411764706
Stan Wawrinka,Florian Mayer,Hard,0.109979633401222,0.035398230088495575,0.2692307692307692,0.07202216066481995,0.07876712328767123,0.2073170731707317,0.0,0.0
Ivo Karlovic,Borna Coric,Hard,0.12830957230142567,0.17699115044247787,0.11538461538461539,0.12465373961218837,0.13013698630136986,0.0975609756097561,0.0,0.029411764705882353
Chris Woodruff,Todd Martin,Hard,0.09775967413441955,0.10619469026548672,0.0,0.08310249307479224,0.08561643835616438,0.1951219512195122,0.0,0.0
Slava Dosedel,Yevgeny Kafelnikov,Clay,0.17922606924643583,0.035398230088495575,0.38461538461538464,0.11357340720221606,0.09246575342465753,0.25609756097560976,0.16666666666666666,0.29411764705882354
Jozsef Krocsko,Jan Siemerink,Carpet,0.09572301425661914,0.035398230088495575,0.11538461538461539,0.07479224376731301,0.07534246575342465,0.10975609756097561,0.08333333333333333,0.08823529411764706
Andreas Vinciguerra,Sebastien Grosjean,Hard,0.1364562118126273,0.02654867256637168,0.0,0.08587257617728532,0.07876712328767123,0.2073170731707317,0.125,0.14705882352941177
Arnaud Boetsch,Pete Sampras,Grass,0.24643584521384929,0.21238938053097345,0.07692307692307693,0.2520775623268698,0.2842465753424658,0.17073170731707318,0.08333333333333333,0.11764705882352941
Milos Raonic,Marco Cecchinato,Grass,0.10590631364562118,0.21238938053097345,0.15384615384615385,0.08033240997229917,0.08904109589041095,0.15853658536585366,0.041666666666666664,0.029411764705882353
Kei Nishikori,Gael Monfils,Hard,0.23625254582484725,0.02654867256637168,0.23076923076923078,0.1772853185595568,0.14383561643835616,0.35365853658536583,0.25,0.2647058823529412
